3.674999999999999795e-02,3.599999999999999728e-02,3.679700000000000332e-02,3.634199999999999930e-02,3.674999999999999795e-02,3.692899999999999655e-02,3.634199999999999930e-02,3.615899999999999670e-02,3.650099999999999872e-02,3.599999999999999728e-02,3.513399999999999856e-02,3.526300000000000268e-02,3.503399999999989856e-02,3.479999999999999760e-02,3.440000000000000002e-02,3.549999999999999684e-02,3.502399999999999958e-02,3.500000000000000333e-02,3.513100000000000250e-02,3.500000000000000333e-02,3.433999999999989838e-02,3.402199999999999669e-02,3.467900000000000149e-02,3.458999999999989861e-02,2.719523160053209867e+06
3.524999999999999661e-02,3.599999999999999728e-02,3.445000000000000145e-02,3.500000000000000333e-02,3.291000000000000175e-02,3.223399999999999876e-02,3.396899999999999920e-02,3.298500000000000043e-02,3.339999999999999913e-02,3.443000000000000227e-02,3.495000000000000190e-02,3.695299999999999974e-02,3.811099999999999904e-02,3.799999999999999906e-02,3.825100000000000028e-02,3.720099999999999796e-02,3.719999999999999696e-02,3.613100000000000339e-02,3.516199999999999881e-02,3.706000000000000266e-02,3.660000000000000059e-02,3.600300000000000028e-02,3.637200000000000155e-02,3.618999999999999995e-02,5.443059179540494084e+07
3.420100000000000223e-02,3.234000000000000069e-02,3.414999999999999980e-02,3.508800000000000113e-02,3.599999999999999728e-02,3.599999999999999728e-02,3.688000000000000306e-02,3.615000000000000158e-02,3.623999999999989730e-02,3.794299999999999756e-02,3.755000000000000004e-02,3.772999999999999965e-02,3.841999999999989868e-02,3.858799999999999730e-02,3.855999999999999706e-02,3.810999999999999804e-02,3.774999999999999883e-02,3.699999999999999817e-02,3.701100000000000223e-02,3.651100000000000179e-02,3.701000000000000123e-02,3.836200000000000027e-02,3.756000000000000311e-02,3.723999999999989818e-02,3.817416594791093469e+07
3.779799999999999827e-02,3.805999999999999661e-02,3.697399999999999992e-02,3.721000000000000002e-02,3.810000000000000192e-02,3.710000000000000103e-02,3.631700000000000206e-02,3.579999999999999849e-02,3.636999999999999955e-02,3.629999999999999893e-02,3.615000000000000158e-02,3.688000000000000306e-02,3.659699999999999759e-02,3.868999999999989808e-02,4.150000000000000216e-02,4.200000000000000261e-02,4.368999999999999967e-02,4.243999999999999856e-02,4.509900000000000020e-02,4.550299999999989770e-02,4.578499999999999931e-02,4.616599999999999870e-02,4.460299999999999682e-02,4.497899999999999815e-02,5.967626039225770533e+07
4.513000000000000345e-02,4.645099999999999923e-02,5.279999999999999971e-02,5.389000000000000040e-02,5.369999999999999774e-02,5.347999999999990262e-02,5.202999999999990272e-02,5.330000000000000016e-02,5.463900000000000007e-02,5.362899999999989897e-02,4.850000000000000144e-02,4.938999999999989926e-02,4.615199999999999858e-02,4.800000000000000100e-02,4.769999999999999934e-02,5.099700000000000066e-02,4.950000000000000233e-02,4.599299999999999916e-02,4.427799999999999792e-02,4.678899999999999726e-02,4.499999999999999833e-02,4.598999999999989902e-02,4.376700000000000035e-02,4.469999999999999668e-02,8.824600918992698193e+07
4.857899999999999718e-02,4.814999999999999836e-02,4.651999999999999885e-02,4.490000000000000241e-02,4.478999999999989934e-02,4.225899999999999795e-02,4.130000000000000338e-02,4.250000000000000305e-02,4.162300000000000028e-02,4.039999999999999841e-02,4.019899999999999862e-02,4.339900000000000008e-02,4.148000000000000298e-02,4.287900000000000045e-02,4.350899999999999906e-02,4.318000000000000310e-02,4.551999999999999796e-02,4.526000000000000162e-02,4.340299999999999714e-02,4.250000000000000305e-02,4.340299999999999714e-02,4.323399999999989751e-02,4.347999999999999782e-02,4.364400000000000224e-02,4.928115979425740242e+07
4.315999999999999698e-02,4.218000000000000221e-02,4.322000000000000147e-02,4.435000000000000053e-02,4.560000000000000164e-02,4.529999999999999999e-02,4.517999999999999794e-02,4.492999999999999772e-02,4.526000000000000162e-02,4.499999999999999833e-02,4.696800000000000280e-02,4.708899999999999891e-02,4.700100000000000111e-02,4.531199999999999811e-02,4.646999999999999742e-02,4.617899999999999783e-02,4.470899999999999874e-02,4.587999999999999717e-02,4.541900000000000104e-02,4.637299999999999756e-02,4.563299999999999995e-02,4.643999999999989803e-02,4.660999999999999865e-02,4.637700000000000156e-02,4.317135221015632153e+07
4.619999999999999801e-02,4.557100000000000040e-02,4.573999999999989879e-02,4.530199999999989791e-02,4.415099999999989866e-02,4.428999999999989889e-02,4.355599999999999750e-02,4.350400000000000100e-02,4.499999999999999833e-02,4.440099999999989888e-02,4.315199999999989877e-02,4.245099999999989854e-02,4.259999999999999898e-02,4.299999999999999656e-02,4.358999999999999680e-02,4.378999999999989845e-02,4.320000000000000229e-02,4.309999999999999942e-02,4.283000000000000002e-02,4.349999999999999700e-02,4.324999999999999678e-02,4.310299999999989834e-02,4.356000000000000150e-02,4.305099999999999899e-02,3.773640088258802891e+07
4.300400000000000056e-02,4.290000000000000063e-02,4.340000000000000108e-02,4.290000000000000063e-02,4.279999999999999777e-02,4.333999999999999658e-02,4.401000000000000051e-02,4.449999999999999789e-02,4.399900000000000339e-02,4.434899999999999953e-02,4.420999999999999930e-02,4.379999999999999866e-02,4.374999999999999722e-02,4.483899999999999691e-02,4.556999999999999940e-02,4.660000000000000253e-02,4.564800000000000108e-02,4.649999999999999967e-02,4.629599999999999688e-02,4.621000000000000107e-02,4.607599999999999890e-02,4.511199999999999932e-02,4.573399999999999688e-02,4.569999999999999757e-02,3.731810832954000682e+07
4.619999999999999801e-02,4.604099999999999859e-02,4.485000000000000098e-02,4.499999999999999833e-02,4.519999999999999712e-02,4.572999999999999982e-02,4.693999999999989847e-02,4.618799999999999989e-02,4.664999999999999702e-02,4.699300000000000005e-02,4.773999999999999772e-02,4.601000000000000228e-02,4.565999999999999920e-02,4.528899999999989878e-02,4.605999999999999678e-02,4.580000000000000043e-02,4.653999999999999804e-02,4.639999999999999680e-02,4.630199999999989879e-02,4.649899999999999867e-02,4.641999999999989884e-02,4.664700000000000096e-02,4.649999999999999967e-02,4.625899999999989742e-02,4.762394203391870856e+07
