2.374590000000000146e+03,2.366663333333332957e+03,2.313500000000000000e+03,2.332633333333333212e+03,2.357300000000000182e+03,2.399193333333333157e+03,2.349065000000000055e+03,2.369465000000000146e+03,2.401016666666666879e+03,2.380403333333333194e+03,2.371184999999999945e+03,2.389763333333333321e+03,2.311000000000000000e+03,2.313164999999999964e+03,2.319626666666666551e+03,2.265704999999999927e+03,2.315099999999999909e+03,2.302159999999999854e+03,2.295405000000000200e+03,2.302616666666666788e+03,2.292890000000000782e+03,2.305949999999999818e+03,2.328369999999999891e+03,2.362596666666666806e+03,2.249951648363000277e+04
2.352863333333332776e+03,2.323320000000000164e+03,2.374893333333332976e+03,2.388340000000000146e+03,2.419469999999999800e+03,2.379733333333333576e+03,2.341349999999999909e+03,2.322686666666666952e+03,2.323630000000000109e+03,2.350793333333333067e+03,2.364836666666666588e+03,2.386900000000000091e+03,2.400994999999999891e+03,2.395750000000000000e+03,2.485203333333332921e+03,2.499789999999999964e+03,2.513260000000000218e+03,2.502470000000000709e+03,2.687593333333332794e+03,2.658196666666666715e+03,2.586400000000000091e+03,2.605110000000000127e+03,2.609696666666666715e+03,2.573550000000000182e+03,5.753376943289999326e+04
2.559250000000000000e+03,2.551284999999999854e+03,2.584586666666666588e+03,2.554683333333332939e+03,2.563333333333333030e+03,2.575905000000000200e+03,2.674909999999999854e+03,2.761866666666666788e+03,2.732783333333333303e+03,2.684880000000000109e+03,2.653744999999999891e+03,2.573150000000000091e+03,2.566326666666666370e+03,2.599676666666666733e+03,2.563726666666666915e+03,2.615250000000000000e+03,2.596223333333332903e+03,2.600406666666666752e+03,2.612150000000000091e+03,2.582666666666666515e+03,2.544136666666666770e+03,2.552659999999999854e+03,2.545766666666666424e+03,2.549453333333332921e+03,4.420798117692999949e+04
2.529894999999999982e+03,2.557646666666666988e+03,2.504534999999999854e+03,2.471496666666666442e+03,2.456396666666666533e+03,2.454413333333332957e+03,2.445269999999999982e+03,2.399573333333333267e+03,2.429769999999999982e+03,2.406570000000000164e+03,2.345239999999999782e+03,2.370643333333332976e+03,2.371969999999999800e+03,2.393166666666666515e+03,2.358900000000000091e+03,2.423409999999999854e+03,2.404639999999999873e+03,2.383065000000000055e+03,2.414704999999999927e+03,2.416739999999999782e+03,2.431599999999999909e+03,2.418726666666666915e+03,2.366860000000000127e+03,2.371816666666667061e+03,5.490908737230999395e+04
2.354983333333333576e+03,2.354443333333333157e+03,2.337429999999999836e+03,2.336114999999999782e+03,2.399663333333332957e+03,2.366133333333333212e+03,2.350646666666666533e+03,2.336393333333332976e+03,2.319343333333332794e+03,2.310510000000000218e+03,2.352025000000000091e+03,2.394923333333333176e+03,2.390079999999999927e+03,2.394800000000000182e+03,2.387045000000000073e+03,2.415933333333332939e+03,2.497433333333332939e+03,2.425203333333332921e+03,2.424599999999999909e+03,2.358703333333332921e+03,2.366503333333333103e+03,2.366769999999999982e+03,2.387039999999999964e+03,2.379576666666666370e+03,5.651665333880000253e+04
2.387980000000000018e+03,2.392630000000000109e+03,2.376144999999999982e+03,2.352343333333332794e+03,2.366533333333333303e+03,2.328776666666666188e+03,2.372363333333332776e+03,2.346744999999999891e+03,2.375199999999999818e+03,2.407000000000000000e+03,2.392755000000000109e+03,2.389175000000000182e+03,2.421700000000000728e+03,2.449510000000000218e+03,2.537119999999999891e+03,2.550510000000000218e+03,2.547763333333333321e+03,2.573343333333332794e+03,2.556559999999999945e+03,2.558566666666666606e+03,2.539739999999999782e+03,2.541505000000000109e+03,2.536793333333333067e+03,2.510336666666666588e+03,5.690794730246999825e+04
2.486996666666666442e+03,2.526210000000000036e+03,2.552329999999999927e+03,2.549510000000000218e+03,2.534230000000000018e+03,2.518795000000000073e+03,2.490646666666666988e+03,2.613840000000000146e+03,2.665786666666666861e+03,2.649963333333333139e+03,2.658885000000000218e+03,2.655085000000000036e+03,2.730010000000000218e+03,2.685856666666666570e+03,2.658130000000000109e+03,2.583269999999999982e+03,2.625925000000000182e+03,2.600903333333333194e+03,2.588983333333333576e+03,2.524590000000000146e+03,2.528983333333333121e+03,2.550086666666666588e+03,2.534630000000000109e+03,2.546650000000000091e+03,5.744767689290999260e+04
2.551663333333332957e+03,2.523599999999999909e+03,2.470996666666666442e+03,2.469050000000000182e+03,2.497590000000000146e+03,2.453489999999999782e+03,2.464949999999999818e+03,2.528706666666666479e+03,2.504195000000000164e+03,2.494506666666666661e+03,2.448256666666666661e+03,2.394933333333332939e+03,2.435190000000000055e+03,2.450039999999999964e+03,2.441559999999999945e+03,2.371426666666666733e+03,2.284929999999999836e+03,2.303383333333333212e+03,2.345440000000000055e+03,2.361364999999999782e+03,2.376500000000000000e+03,2.414666666666666515e+03,2.404639999999999873e+03,2.416433333333332939e+03,5.586304767304000416e+04
2.373820000000000164e+03,2.404496666666666442e+03,2.420400000000000091e+03,2.411704999999999927e+03,2.399433333333332939e+03,2.406905000000000200e+03,2.475400000000000091e+03,2.406073333333333267e+03,2.384989999999999782e+03,2.414356666666666570e+03,2.440606666666666570e+03,2.448454999999999927e+03,2.389716666666666697e+03,2.389843333333332794e+03,2.381329999999999927e+03,2.326470000000000709e+03,2.366704999999999927e+03,2.412033333333333303e+03,2.433616666666666788e+03,2.419006666666666661e+03,2.407775000000000091e+03,2.390710000000000036e+03,2.411894999999999982e+03,2.372533333333333303e+03,3.964756224828000268e+04
2.342744999999999891e+03,2.376596666666666351e+03,2.333005000000000109e+03,2.357466666666666697e+03,2.373945000000000164e+03,2.352010000000000218e+03,2.483813333333333048e+03,2.513573333333333267e+03,2.435456666666666933e+03,2.416224999999999909e+03,2.311780000000000200e+03,2.335716666666666697e+03,2.361666666666666515e+03,2.461889999999999873e+03,2.433110000000000127e+03,2.450336666666666588e+03,2.574983333333333576e+03,2.617653333333333194e+03,2.595150000000000091e+03,2.686489999999999782e+03,2.659756666666666661e+03,2.697933333333332939e+03,2.686934999999999945e+03,2.771406666666666297e+03,1.168296986698900146e+05
