7.657600000000000406e+00,7.475500000000000256e+00,7.459999999999999964e+00,7.435299999999999798e+00,7.649799999999999933e+00,7.740000000000000213e+00,7.837500000000000355e+00,7.807599999999999874e+00,7.914699999999999847e+00,7.792999999999996597e+00,7.801899999999999835e+00,7.773799999999999599e+00,7.612400000000000055e+00,7.530000000000000249e+00,7.459999999999999964e+00,7.251500000000000057e+00,7.609099999999999753e+00,7.600100000000000300e+00,7.599899999999999878e+00,7.532499999999999751e+00,7.542200000000000237e+00,7.607899999999999885e+00,7.682699999999999640e+00,7.825000000000000178e+00,1.793675981065419968e+06
7.761300000000000310e+00,7.640100000000000335e+00,7.974300000000000388e+00,8.429000000000000270e+00,8.429999999999999716e+00,8.217700000000000671e+00,8.150000000000000355e+00,8.092700000000000671e+00,8.219699999999999562e+00,8.189999999999999503e+00,8.118900000000000006e+00,8.182199999999999918e+00,8.181499999999999773e+00,7.950099999999999945e+00,7.922999999999999154e+00,8.160000000000000142e+00,8.300000000000000711e+00,8.129200000000000870e+00,7.948999999999999844e+00,8.150999999999999801e+00,8.150199999999999889e+00,8.221700000000000230e+00,8.176000000000000156e+00,8.352299999999999613e+00,4.257483981626629829e+06
8.270200000000000884e+00,8.308999999999999275e+00,8.309100000000000819e+00,8.201499999999999346e+00,8.223100000000000520e+00,8.205799999999999983e+00,8.365800000000000125e+00,8.371999999999999886e+00,8.509299999999999642e+00,8.452999999999999403e+00,8.260199999999999321e+00,8.007400000000000517e+00,7.892100000000000115e+00,8.019999999999999574e+00,7.886400000000000077e+00,8.160000000000000142e+00,8.128399999999999181e+00,8.208800000000000097e+00,8.152900000000000702e+00,8.169999999999999929e+00,8.250000000000000000e+00,8.287100000000000577e+00,8.320600000000000662e+00,8.346199999999999619e+00,2.922961258473999798e+06
8.316300000000000026e+00,9.405300000000000438e+00,9.395699999999999719e+00,9.784900000000000375e+00,1.040000000000000036e+01,9.960599999999999454e+00,1.022499999999999964e+01,1.002399999999999913e+01,1.040000000000000036e+01,1.024099999999999966e+01,9.499100000000000321e+00,9.429999999999999716e+00,9.430300000000000793e+00,9.520099999999999341e+00,9.480000000000000426e+00,9.850400000000000489e+00,9.908300000000000551e+00,9.643100000000000449e+00,9.884600000000000719e+00,9.995499999999999829e+00,9.752599999999999270e+00,9.732599999999999696e+00,9.359999999999999432e+00,9.703699999999999548e+00,8.482450503310849890e+06
9.311400000000000787e+00,9.403900000000000148e+00,9.773699999999999832e+00,9.500000000000000000e+00,9.419299999999999784e+00,9.361100000000000421e+00,9.353699999999999903e+00,9.355000000000000426e+00,9.232900000000000773e+00,9.119999999999999218e+00,9.250199999999999534e+00,8.978600000000000136e+00,8.914699999999999847e+00,9.076499999999999346e+00,9.282799999999999940e+00,9.149399999999999977e+00,9.005100000000000549e+00,9.137800000000000367e+00,8.858999999999999986e+00,8.624100000000000321e+00,8.767200000000000770e+00,8.909900000000000375e+00,8.910000000000000142e+00,8.801000000000000156e+00,3.846885553925720043e+06
8.749599999999999156e+00,9.219699999999999562e+00,9.099899999999999878e+00,9.081500000000000128e+00,8.945000000000000284e+00,9.009499999999999176e+00,9.099999999999999645e+00,9.049400000000000333e+00,9.500899999999999679e+00,9.653999999999999915e+00,9.237800000000000011e+00,9.381399999999999295e+00,9.512499999999999289e+00,9.534499999999999531e+00,9.275999999999999801e+00,9.336000000000000298e+00,9.365999999999999659e+00,9.281900000000000261e+00,9.389799999999999258e+00,9.544999999999999929e+00,9.482100000000000861e+00,9.550000000000000711e+00,9.750299999999999301e+00,9.731199999999999406e+00,2.884957740224509966e+06
9.777900000000000702e+00,9.810999999999999943e+00,1.009999999999999964e+01,1.027699999999999925e+01,1.063400000000000034e+01,1.076999999999999957e+01,1.035999999999999943e+01,1.047099999999999831e+01,9.955799999999999983e+00,1.005899999999999928e+01,1.004700000000000060e+01,1.011400000000000077e+01,1.010899999999999999e+01,9.989900000000000446e+00,9.944200000000000372e+00,9.939999999999999503e+00,1.013100000000000023e+01,1.030499999999999972e+01,1.002800000000000047e+01,9.978500000000000369e+00,9.967800000000000438e+00,9.986800000000000566e+00,1.008699999999999974e+01,1.008999999999999986e+01,3.517832260442470200e+06
1.014100000000000001e+01,1.016600000000000037e+01,1.011599999999999966e+01,9.906000000000000583e+00,9.824099999999999611e+00,9.599999999999999645e+00,9.736800000000000566e+00,9.504099999999999326e+00,9.522899999999999920e+00,9.532299999999999329e+00,9.413399999999999324e+00,9.242699999999999250e+00,9.372500000000000497e+00,9.599999999999999645e+00,9.506999999999999673e+00,9.074999999999999289e+00,8.643800000000000594e+00,8.914999999999999147e+00,9.303499999999999659e+00,9.310000000000000497e+00,9.468899999999999650e+00,9.576100000000000279e+00,9.649599999999999511e+00,9.906700000000000728e+00,4.866948997794399038e+06
9.404999999999999361e+00,9.583399999999999253e+00,9.678300000000000125e+00,9.487899999999999778e+00,9.472599999999999909e+00,9.534499999999999531e+00,9.501500000000000057e+00,9.273099999999999454e+00,9.254500000000000171e+00,9.309900000000000730e+00,9.515299999999999869e+00,9.333000000000000185e+00,9.192899999999999849e+00,9.164999999999999147e+00,9.130000000000000782e+00,8.836000000000000298e+00,9.310000000000000497e+00,9.282899999999999707e+00,9.509999999999999787e+00,9.429800000000000182e+00,9.289500000000000313e+00,9.272800000000000153e+00,9.312900000000000844e+00,9.282000000000000028e+00,2.300680232356550172e+06
9.380000000000000782e+00,9.254899999999999238e+00,9.033500000000000085e+00,8.932900000000000063e+00,8.977299999999999613e+00,8.859999999999999432e+00,9.171099999999999142e+00,9.059900000000000730e+00,9.074099999999999611e+00,8.871700000000000585e+00,8.545600000000000307e+00,8.654999999999999361e+00,8.798999999999999488e+00,9.043200000000000571e+00,8.997400000000000730e+00,8.990299999999999514e+00,8.924699999999999633e+00,9.585000000000000853e+00,1.092500000000000071e+01,1.063199999999999967e+01,1.130199999999999960e+01,1.143800000000000061e+01,1.106400000000000006e+01,1.090099999999999980e+01,7.823326969431240112e+06
