0.000000000000000000e+00,2.326918156180060940e-02,8.397163121477557854e-04,6.444390678023389531e-04,nan
0.000000000000000000e+00,1.545587891363932667e-02,2.091301610330474799e-03,5.471443498766153692e-04,nan
0.000000000000000000e+00,4.333408241708584969e-03,-9.085432893458800382e-05,3.288323950829673032e-05,nan
0.000000000000000000e+00,2.552829468943529926e-05,-1.216694390206523640e-07,3.070819080062874812e-09,nan
0.000000000000000000e+00,2.912379943112162789e-04,-9.854883026835823231e-07,1.606453945298010760e-07,nan
0.000000000000000000e+00,7.933687878601968933e-05,5.399485572686854890e-07,9.970434776265060397e-09,nan
0.000000000000000000e+00,1.609318009248364705e-04,1.302818861536242966e-06,4.882589726859248678e-08,nan
0.000000000000000000e+00,8.404587054439262381e-04,6.001139602326273175e-05,5.885275440034212572e-06,nan
0.000000000000000000e+00,1.972152263052529514e-31,-8.758115402030106693e-47,3.889384548663213567e-62,nan
0.000000000000000000e+00,5.903962682478713746e-04,6.895372025370659642e-06,7.185195956877992411e-07,nan
0.000000000000000000e+00,1.900807236595498690e-04,-1.520366428401637468e-07,6.883562903715602598e-08,nan
0.000000000000000000e+00,2.213158919312174734e-04,3.149962838755011283e-06,1.223231681753279620e-07,nan
0.000000000000000000e+00,1.999373971622663316e-05,3.437015935128797685e-07,7.463750295626263993e-09,nan
0.000000000000000000e+00,2.152847695212553158e-03,-6.599948533483969470e-04,2.511110663184759270e-04,nan
0.000000000000000000e+00,1.428857138631322741e-04,1.268687891929062410e-06,4.658768056602758051e-08,nan
0.000000000000000000e+00,4.903217874673741284e-04,-1.466287232483525688e-06,2.548326292657258496e-07,nan
0.000000000000000000e+00,8.214836296144147445e-05,-5.155277864545041949e-07,1.153152671290347489e-08,nan
0.000000000000000000e+00,2.476244922554238139e-04,7.199897084077351149e-07,6.797170077339043881e-08,nan
0.000000000000000000e+00,1.860553286874988424e-04,-2.029141103253585043e-06,8.120397548328246232e-08,nan
0.000000000000000000e+00,5.221077450521951309e-04,-1.176470322340399378e-05,5.920947338555608418e-07,nan
0.000000000000000000e+00,1.642811486628898137e-04,8.330854556040899032e-07,3.972639698463103583e-08,nan
0.000000000000000000e+00,4.840293546755736838e-05,5.655351512788728460e-07,8.950501409160672997e-09,nan
0.000000000000000000e+00,1.012360333953221702e-04,3.196541366621095631e-07,1.304957963119171966e-08,nan
0.000000000000000000e+00,8.860314611915825513e-05,-1.478369527510962885e-07,2.017912550886028247e-08,nan
0.000000000000000000e+00,1.130736986286087059e-04,1.666637004437851909e-07,1.492723694666553620e-08,nan
0.000000000000000000e+00,4.509354000865086463e-04,6.170513655583171728e-06,2.890660474896788401e-07,nan
0.000000000000000000e+00,9.353935526048602752e-05,-1.135932461312062332e-07,2.711765771586129423e-08,nan
0.000000000000000000e+00,1.635440210205223977e-05,9.415622438523530079e-07,5.447971287347363291e-08,nan
0.000000000000000000e+00,2.920050858758750217e-05,4.558942422195195702e-07,7.970356698677578860e-09,nan
0.000000000000000000e+00,2.425153082169475747e-04,-7.598872525892812077e-06,4.256209619910348622e-07,nan
0.000000000000000000e+00,4.524039533330927507e-05,2.071472548796145363e-07,2.995181659815460082e-09,nan
0.000000000000000000e+00,3.102304148647625956e-04,-4.481329652676163713e-06,1.949232863963722536e-07,nan
0.000000000000000000e+00,2.578998738792183561e-04,-1.963618842087488853e-06,1.039183215029374104e-07,nan
0.000000000000000000e+00,2.702248500074868752e-04,8.650898139685289008e-07,1.189861551449782360e-07,nan
0.000000000000000000e+00,4.105944549910264287e-04,9.275646774737521987e-06,4.606499243773615701e-07,nan
0.000000000000000000e+00,5.826221455613652409e-04,-1.741741878605082669e-05,1.816322481072140103e-06,nan
0.000000000000000000e+00,1.776990694496895912e-04,1.093553696190060893e-05,9.069191009384052385e-07,nan
0.000000000000000000e+00,1.391335390875177982e-03,4.050229850766814967e-06,3.102722919485993392e-06,nan
